date,accursed_share,structural_cost,total_entropy,bataille_ratio,D_scalar,neff
2018-10-04,0.00476474022031327,0.00040643097566804055,0.005171171195981311,11.723365917533709,0.00038657081313431263,19480.66015625
2018-10-18,0.006734654659868212,0.0004210360121311881,0.0071556906719994,15.995432376997158,0.0003926058125216514,18935.15234375
2018-11-01,0.010534895105783806,0.0004405155039388745,0.01097541060972268,23.914919270931474,0.0004004735965281725,18302.603515625
2018-11-15,0.015559509175710497,0.0004624424557374192,0.016021951631447918,33.64636100779918,0.0004091977025382221,17627.703125
2018-11-29,0.024260177447790972,0.0004845842828764281,0.0247447617306674,50.06388630146478,0.00041748385410755873,16966.634765625
2018-12-13,0.03667635218718558,0.0005052807557647942,0.03718163294295038,72.58607122898448,0.0004239233094267547,16369.130859375
2018-12-27,0.05148363999409083,0.0005215272908728573,0.05200516728496368,98.71703940213943,0.0004274059901945293,15853.322265625
2019-01-10,0.05690145896757769,0.0005326686166155059,0.057434127584193195,106.8233541648939,0.00042755453614518046,15391.982421875
2019-01-24,0.05837038213445153,0.0005393081488974607,0.05890969028334899,108.23194759913557,0.0004248649347573519,14930.181640625
2019-02-07,0.0528052795181175,0.0005433345115432372,0.053348614029660735,97.18740237831395,0.00042042150744237006,14430.4501953125
2019-02-21,0.03823202685283264,0.0005468118379246848,0.03877883869075732,69.91805445567746,0.00041534710908308625,13912.169921875
2019-03-07,0.0234260110883,0.0005500929840467572,0.023976104072346755,42.5855400979897,0.0004104338586330414,13441.912109375
2019-03-21,0.011608931824167714,0.0005527713175733773,0.012161703141741092,21.00132433607006,0.00040608143899589777,13086.0419921875
2019-04-04,0.004131952759396148,0.0005544218134290674,0.004686374572825215,7.452722663576299,0.00040241950773634017,12870.26953125
2019-04-18,0.0012435226550309617,0.0005550003781240639,0.0017985230331550256,2.2405794301910253,0.0003993901191279292,12775.1015625
2019-05-02,0.0005754481027444934,0.0005548026147147158,0.0011302507174592092,1.0372121251071986,0.0003967339580412954,12757.431640625
2019-05-16,0.0007499863480040309,0.0005534549592985719,0.0013034413073026029,1.3550989107490232,0.0003938892623409629,12779.4697265625
2019-05-30,0.0010332046993594122,0.0005493268003128096,0.0015825314996722219,1.8808558233195252,0.0003900523006450385,12823.67578125
2019-06-13,0.0012703497594357266,0.0005411954919457484,0.001811545251381475,2.3473024879387254,0.00038442364893853664,12888.4091796875
2019-06-27,0.0015310710444999397,0.0005280585333269006,0.0020591295778268404,2.899433789868772,0.0003766224253922701,12971.9990234375
2019-07-11,0.0019083216369177526,0.0005110526450003473,0.0024193742819181,3.734099181712556,0.00036697316681966186,13062.306640625
2019-07-25,0.0018250029731363437,0.0004908546496819561,0.0023158576228182997,3.7180102144653464,0.0003564823418855667,13141.248046875
